Description,Unnamed: 1,Label
Time Delay Fuses,,Exclude
"Outdoor Padlock with Key, 2 in",,Exclude
LLF-1  NUVO SF76-639,,Exclude
24x24x6 pvc box,,Exclude
Raised Surface Cover for Toggl,,Exclude
20A WHITE DECORA RECEPTACLE,,Exclude
M9 ELT 708808 JBOX W/BATT BKUP,,Exclude
GA LICENSE 1/1/25-12/31/25,,Exclude
08/11/24 529 KING STREET HOTEL,,Exclude
05-29-22 BEAVER TOYOTA PHASE 1,,Exclude
9314672486,,Exclude
"208A 1074455 2""2POLE CIRBRK",,Exclude
LLI-L4.4W-68-27K-24V-90-PF,,Exclude
6/32 Screws,,Exclude
OIL CHG-SHOCKS-TIRE-ALIGN,,Exclude
DIRECTIONAL BORING SUB,,Exclude
2 1/2 pvc bushing,,Exclude
Pilla Electrical ST120SN3R,,Exclude
223 3819 CUT BR240,,Exclude
SHOP TRUCK 261,,Exclude
Ground Screw (NO PIGTAIL),,Exclude
"1"" Cores x 13"" Tilt Panel   (",,Exclude
Submittal & form set up,,Exclude
BJ'S GENERATORS,,Exclude
"Eyebolt Screw Type 3"" Long",,Exclude
4730,,Exclude
1G SS PLT,,Exclude
U-3.2H,,Exclude
"[XHHW Wire] Black, 400 MCM AWG",,Wire
#8 THHN BLACK (1000' & 500' ),,Wire
 #500AL STR THW ,,Wire
"[THHN Wire] Blue, 750 MCM, Al",,Wire
# 10 awg THHN Solid Black,,Wire
10 awg thhn str orn,,Wire
"[Ethernet Wire] Cat 6, Plenum",,Wire
CADDY CJ6 CABLE SUPPORT,,Wire
990' 400 MCM Alu XHHW Wire (Bl,,Wire
"12-2   MC cable Brwn,Gry,Grn",,Wire
10/2 romex,,Wire
Feet #10 THHN CU Solid Brown,,Wire
CABLE RACKS,,Wire
#10 GREEN WIRE THHN COPPER SOL,,Wire
#12 THHN Stranded Green,,Wire
"12/4 MC Cable (black, red, wh",,Wire
#10 yellow solid wire THHN,,Wire
THHN 600 MCM ORANGE CU STRANDE,,Wire
1/0 Copper thhn,,Wire
2000 2nd Floor Mount/Cable Gea,,Wire
2/0 AWG AL THWN GREEN with Yel,,Wire
WIRE BRUSH,,Wire
#14 thhn stranded red,,Wire
THHN 6  STR,,Wire
"250 4 wire, with a ground. Lo",,Wire
THHN COPPER  STRANDED #1,,Wire
"3/8"" Armored Cable / Flex Conn",,Wire
1430' 500 MCM XHHW Alu Wire Wh,,Wire
14 awg thhn copper stranded re,,Wire
Feet #12 THHN CU Solid Blue,,Wire
"[THHN Wire] Pink, 14 AWG, Copp",,Wire
#10 Solid THHN Copper Blue,,Wire
"[XHHW Wire] Red, 4/0 AWG, Alum",,Wire
18/5 t-stat cable,,Wire
#6 THHN STR GREEN CU,,Wire
950' 3/0 Alu XHHW Wire (Green),,Wire
"Feet 10/3 NM Romex (1,000' Spo",,Wire
12/2 MC SOLID BROWN And GRAY,,Wire
12-3 MC Cable,,Wire
#1 XHHW AL Green,,Wire
#2 AWG Black THHN,,Wire
# 12 awg THHN Solid Black,,Wire
250 Mcm Aluminum Wire,,Wire
#12 Jack chain,,Wire
4/0 USE-2/RHH/RHW-2 Aluminum 1,,Wire
"18-2 Lv Dimmer Wire pink, Viol",,Wire
(TYPE FB-1) - WIREMOLD FPBTCA,,Wire
#6 awg Xhhw GREEN aluminum,,Wire
Ilsco IK-4/0 4/0-2 AWG Split B,,Wire
RED #12 STRANDED,,Wire
#1 WIRE WHITE AL,,Wire
#350 MCM ORANGE THHN CU WIRE,,Wire
#12 White Thhn Solid,,Wire
200' #1 Cu Black THHN,,Wire
SEQUEL CAT5E,,Wire
350 MCM XHHW-2 AL (WHITE),,Wire
"[THWN/2 Wire] Blue, 14 AWG, Co",,Wire
#3/0 Green Aluminum THHN ( bla,,Wire
"12-2 MC Cable  ( 1,000 spool O",,Wire
14 AWG to 2/0 AWG Dual Rated M,,Wire
16/2 solid red firealarm wire,,Wire
14/2 UNSHIELDED FPLP WHITE JAC,,Wire
WIRE LP-478,,Wire
#2 copper THHN wire Brown,,Wire
"8 AWG THHN Stranded Copper, B",,Wire
#2 thhn black,,Wire
thhn #10 solid red,,Wire
500 mcm Aluminum XHHW,,Wire
250' coil 12/2 Romex,,Wire
2C #18 stranded shielded,,Wire
#10 THHN White Stranded 2500' ,,Wire
#6 GREEN THHN COPPER ,,Wire
#4/3 romex with ground,,Wire
#10 THHN SOL Cu BLACK,,Wire
THHN250STRYEL-CUT,,Wire
T-275 INSTRUMENT WIRE,,Wire
#4 green thhn,,Wire
#4 STR THHN Blue (500' Spools),,Wire
"[THHN Wire] Gray, 12 AWG, Copp",,Wire
#10 WHITE THHN COPPER WIRE SOL,,Wire
25 PACK OF # 12 awg Pigtails w,,Wire
AL-LS Cable,,Wire
4/0 XHHW Alum white (wire cut ,,Wire
THHN 10 STR RED,,Wire
0-9 WIRE MKR BK,,Wire
8-2 MC CABLE,,Wire
10AWG 58104401,,Wire
THHN 10 SOL ORG,,Wire
CABLE TO GRD ROD,,Wire
12/2 MC SOLID,,Wire
# 10 thhn green solid,,Wire
#10 SCR,,Wire
12-2 Romex on a 1000spool ,,Wire
Feet #10 THHN CU Solid White,,Wire
WIRE COST KEYING ERROR ADJ,,Wire
1000' 600 MCM Alu XHHW Wire (R,,Wire
THHN 14 SOL PUR,,Wire
3 AWG THHN RED WIRE,,Wire
#12 THHW blue STR,,Wire
COP THHN8STRBLU500RL THHN-8-BL,,Wire
150 THHN-8-STR-YEL-CU THHN-8-,,Wire
COP THHN12SOLBLK2500RL THHN-12,,Wire
4/0 copper,,Wire
2 Solid Copper Wire Tinned 250,,Wire
#10 THHN green wire,,Wire
"SER Service Entrance Cable, 3-",,Wire
3/14/2021,,Wire
40' CONT 7676162 12/23-6/8,,Wire
061PR THHN-10SOL-GRN-500S,,Wire
3M 312-POUCH 22 to 12 AWG Wing,,Wire
"10 AWG THHN Solid Copper, Gray",,Wire
4/0 SER Single Phase ,,Wire
Stainless steel wire rope clam,,Wire
feet #4 BLUE THHN copper,,Wire
COP THHN6STRGRY1000RL,,Wire
12/2 Mc with dimming wire,,Wire
#10 THHN Blue Stranded,,Wire
#4 CU BLACK WIRE THHN,,Wire
# 6  ORANGE COPPER THWN OR XHH,,Wire
1000' 4/0-3wire MC Cable Alumi,,Wire
860' 1/0 Alu XHHW Wire (Green),,Wire
cases  single gang nail on #10,,Wire
18/4 THERM WIRE,,Wire
500 MCM XHHW-2 Stranded Alumin,,Wire
1 thru 45 wire numbers,,Wire
"12"" CABLE RUNWAY",,Wire
6x 500' rolls #12 thhn solid g,,Wire
COP THHN12SOLWHT2500RL THHN-12,,Wire
18-2 Fplr Red Jacket Wire,,Wire
#6 Thhn Str.cu,,Wire
#1 GREEN THHN CU WIRE,,Wire
1/0 AWG THHN/THWN Copper,,Wire
30' 2/0 XHHW Alu Wire Black,,Wire
#8 THWN red,,Wire
THHN 500 MC GRN,,Wire
CAMLK CABLE PIGTAIL  021,,Wire
1000' 500kcmil black wire reel,,Wire
#12 THHN Gray,,Wire
1/2” Romex Commectors NM-94,,Wire
WIREMKR BK 1-45,,Wire
COMMERCIAL ELECTRIC8 AWG to 4 ,,Wire
"[NM-B Wire] 10/3, Orange, 50'",,Wire
THHN 10 SO PUR,,Wire
White #8 CU wire THHN (2x500' ,,Wire
#10 THHN CU BLACK,,Wire
"10/3 mc cable (brown, orange, ",,Wire
Arlington NM94 NM Cable Conne,,Wire
THHN 6 ORG STR,,Wire
XHHW 4 STR WHT,,Wire
500 XHHW ALUM WHITE,,Wire
"12-2 MC Cable Brown,Grey,Gree",,Wire
8/3 NM CABLE,,Wire
# 8 BROWN WIRE,,Wire
Pre Terminated Blue Cat5E 20',,Wire
COP RMX142WG1000RL NM-B-14/2-C,,Wire
Demo MV Cable Temp Loop from T,,Wire
#6 Black THHN STR - (1000' & 5,,Wire
12/4 MC AL BK-W-R-BL,,Wire
1000' #6 ground cable green al,,Wire
12-2 UF CABLE 250' COILS,,Wire
1/0 KCMIL XHHW AL PER DETAIL,,Wire
#4/0 AWG ORANGE THHN CU WIRE,,Wire
WEATHERPROOF WIRECONN 63 GRY/D,,Wire
WIRE MKR BK 0-9,,Wire
16/2-12/2 MC LUM BK/WH,,Wire
# 10  AWG CU THWN White Provi,,Wire
# 4  AWG CU ORANGE THWN or XX,,Wire
#1 aluminum wire Black,,Wire
# 10 Thhn Orange,,Wire
2500' roll #14 awg purple thh,,Wire
Ideal 31-388 ClearGlide Wire ,,Wire
12/2 MC OQ,,Wire
12/2 MC SOL 250,,Wire
14 stranded wire THHN Red,,Wire
THHN 4/0 GREEN CU STRANDED,,Wire
500 XHHW ALUM BLUE,,Wire
12/2 MC SOL 1000,,Wire
Romex 12-2,,Wire
2/0 THHN AL,,Wire
# 10 Black copper solid ( 500 ,,Wire
780' 1/0 Alu XHHW Wire (Green),,Wire
FEET OF 500MCM XHHW,,Wire
NM Romex 12/3,,Wire
"[THHN Wire] White, 1 AWG, Alum",,Wire
White #10 str,,Wire
Trim and Unit Wire Piece Work,,Wire
#6 bare stranded copper ground,,Wire
20' 3/0 copper wire / can be b,,Wire
14/2 FPLR,,Wire
"[THHN Wire] Black, 1/0 AWG, A",,Wire
12/2 MC SOL BLU 1000,,Wire
"MC Luminary Cable, Steel, Cop",,Wire
14/2 SOLID UNSHIELDED FPLP WHI,,Wire
12/3 MC CABLE,,Wire
60ft cut #250 aluminum thhn or,,Wire
#4  THHN Cu Green,,Wire
4/0 AL XHHW Black,,Wire
14/2 romex 1000' reels,,Wire
#4 THHN CU (BLUE),,Wire
#12 thhn stranded black,,Wire
XHHW 6STR GRN,,Wire
# 6 XHHW-2 AL GREEN,,Wire
140' 300 MCM XHHW Alu Wire Bla,,Wire
4 Pair 23 AWG CMR CAT6 - White,,Wire
Wire THHN-12-RED-SOL-2500' REE,,Wire
35' 2/0 XHHW Alu Wire Black,,Wire
Feet #1 XHHW AL Black,,Wire
2”Rigid Conduit/bar For Wire S,,Wire
4/0 awg. AL xhhw black,,Wire
#10 THHN RED,,Wire
Feet #12 THHN CU Solid Yellow,,Wire
100' #12 Jack Chain,,Wire
IDE WT3-B WIRE-TWIST CONN. ORA,,Wire
ERICO PROD NCR182L MOLDCABLE ,,Wire
THHN-6-STR-BLK-CUT REEL (1000',,Wire
#12 AWG GRAY CU WIRE (2500' S,,Wire
600AL THWN Green,,Wire
#8 THHN White ,,Wire
#750 KCMIL Alum XHHW,,Wire
Ceiling Wire,,Wire
8/3 Romex 1000' and (1) 500' r,,Wire
Side by Side 4 seater #1092499,,Wire
20' office Unit# 1003732,,Wire
Wire THHN-6-BLU-SOL-1000' REEL,,Wire
Ideal 30-452J 18 to 8 AWG Wing,,Wire
6-2 MC Cable-150' Reel,,Wire
CAT6 JACK,,Wire
"[THHN Wire] Yellow, 2 AWG, Co",,Wire
 #4CU STR THW BROWN (1000' Sp,,Wire
#12 THHN Solid Red,,Wire
#8 THHN STR Cu BLUE,,Wire
#12 AWG BLACK THHN STRANDED WI,,Wire
500' Spools of #12 STR CU (Red,,Wire
1 gallon bucket wire lube clea,,Wire
#8 orange thhn,,Wire
3/0 bare copper stranded,,Wire
THHN 2/0 STR,,Wire
6X6X24 WIRE TROUGH,,Wire
4/0-3C SER AL,,Wire
"4/0 AWG Bare Copper, 7 Strand,",,Wire
"[THHN Wire] Green, 2/0 AWG, Co",,Wire
# 12 green thhn solid,,Wire
16/2 Red FPLR Cable non-shield,,Wire
12/3 M/C Cable,,Wire
#4 thhn red,,Wire
#12 THHN SOL Cu PURPLE,,Wire
#8AWG THHN Red,,Wire
"2-9/16"" NM (Romex) Protector P",,Wire
2/0-14 AWG ADR21,,Wire
"Wire Mold 2"" Hubs",,Wire
6/2 ROMEX,,Wire
500 Kcmil WHITE AL THWN or XXH,,Wire
Feet #2/0 THWN Copper (Yellow),,Wire
160' 350 MCM Alu XHHW Wire (Bl,,Wire
THHN 3 STR RED,,Wire
12/4 SO cord black,,Wire
140' 300 MCM XHHW Alu Wire Whi,,Wire
#4 STR THHN White (500' Spools,,Wire
#8 AWG THWN WIRE,,Wire
#10 White SOLID (2500' & 1 X ,,Wire
600 MCM XHHW-2 AL (WHITE),,Wire
THHN 500 MCM,,Wire
12 AWG THHN GREY SOLID WIRES ,,Wire
#6 Orange THHN CU,,Wire
570' 3/0 XHHW Alu Wire Green,,Wire
#4 THHN Brown,,Wire
"[THHN Wire] Black, 10 AWG, Cop",,Wire
#12 THHN BLACK STR,,Wire
XHHW 300 STR GRN,,Wire
500 mcm alum xhhw wire,,Wire
#4 AWG XHHW ALUMINUM GREEN,,Wire
#12 Gray THHN 2500' SOLID,,Wire
"[XHHW Wire] Yellow, 250 MCM AW",,Wire
# 4 Awg GREEN  Aluminum XHHW,,Wire
#10 thhn solid white,,Wire
#6 Thhn white copper,,Wire
COP THHN12SOLGRN2500RL THHN-12,,Wire
# 12 awg THHN Solid Green,,Wire
4/0 CEIL BX W/NAILS,,Wire
XHHW 8,,Wire
FEET #12 THHN ORANGE,,Wire
"8 AWG THHN Stranded Copper, Gr",,Wire
THHN 1 STR RED,,Wire
black #12 stranded,,Wire
3/0 bare copper wire,,Wire
"10 AWG THHN Solid Copper, Oran",,Wire
#12 thhn stranded green,,Wire
Ilsco 22-18 Awg Clear Seal He,,Wire
#1 AWG Cu green,,Wire
"8 AWG THHN Stranded Copper, Wh",,Wire
#4 THHN CU black wire,,Wire
500 mcm XHHW Aluminum,,Wire
#350 CU THHN,,Wire
18 Awg 4 Pair Tstat Wire,,Wire
Green #6  wire THHN,,Wire
COP UF122WG250CL WIRE UF-NMCB-,,Wire
2/0 copper THHN 350' x 3,,Wire
Wire Lube Yellow 77 ,,Wire
22012-025 WIRE,,Wire
#6 STR THW  Red (1000' Spools),,Wire
#8 STR THHN-THWN  Black (1000',,Wire
OFFICE-SUPPLY- CABLE,,Wire
#4 bare solid cu wire,,Wire
#4 AL XHHW GREEN (NOT ON PARAL,,Wire
#10 thhn cu green,,Wire
 #1AL STR THW ,,Wire
#12 Solid THHN-THWN  Green (25,,Wire
THHN 2 STR GRN,,Wire
#4 Bare Solid Copper Wire,,Wire
600 Alum XHHW,,Wire
12/4 mc,,Wire
XHHW 400 MC RED,,Wire
6-6-6-6 SER AL wire,,Wire
350 Wire THHN / T90 - Copper- ,,Wire
10/3 Romex Black/Red/White/Gre,,Wire
"250 MCM THHN/THWN-2 Str Blue, ",,Wire
#12/4C W/GROUND SOLID CABLE MC,,Wire
Feet solid #12 Blue,,Wire
12/2 MC W/ ISOLATED GROUND,,Wire
Wiremold 2348-3-wh,,Wire
#4 THHN CU wire str red,,Wire
"[THHN Wire] Green, 10 AWG, Co",,Wire
250 Mcm Al Xhhw Black,,Wire
# 10 black thhn cu solid     2,,Wire
#16 awg Dimmer cable (violet&p,,Wire
1/0 AWG ORGANE AL THWN or XXHW,,Wire
#12 THHN Stranded Black,,Wire
8/2 UF/ NMC Cable,,Wire
1/O Aluminum - Green XHHW,,Wire
"[THHN Wire] Brown, 4/0 AWG, Co",,Wire
#4 THHN CU,,Wire
"[THHN Wire] Green, 6 AWG, Alum",,Wire
Feet of #8 THHN CU Stranded (G,,Wire
basic 18/2 cable,,Wire
#8 THHN White Stranded Wire (1,,Wire
ALW XHHW350STRRED-CUT ALW XHHW,,Wire
#2 XHHW Aluminum B/R/BLU/W,,Wire
4/0AWG YELLOW COPPER WIRE,,Wire
12/2 Romex (1000' REELS),,Wire
12/2 MC 1000' Reels,,Wire
#6 White THHN STR - (500' SPOO,,Wire
14/4 Copper MC Cable,,Wire
#12Awg THHN Stranded White,,Wire
XHHW 250 AL,,Wire
#10 THHN BROWN WIRE (2500' REL,,Wire
#600 STRANDED WHITE XHHW WIRE,,Wire
white #10 thhn stranded,,Wire
MC Cable 8/2 Alu jacket,,Wire
#6Thhn black copper,,Wire
OFFICE-CABLE,,Wire
12/3 SOL 3#12N1 MC,,Wire
2 AWG XHHW-2 Stranded Aluminu,,Wire
#10 AWG THHN STRANDED WHITE WI,,Wire
750 THHN COPPER - SEE PARALLEL,,Wire
#10/3C W/GR SOL MC BRN-ORG-GRY,,Wire
#22 - 4     Copper Bell Wire,,Wire
1/0 awg GREEN xhhw Aluminum ,,Wire
#12 THHN RED COPPER WIRE ,,Wire
"[THWN/2 Wire] Blue, 14 AWG, C",,Wire
"[THHN Wire] Black, 1 AWG, Alum",,Wire
XHHW 3 STR ORG,,Wire
800' 500 MCM Alu XHHW Wire (Bl,,Wire
#2 AWG THWN WIRE,,Wire
WIRE ENCL,,Wire
CAT6 BLUE,,Wire
GREEN #12 THHN SOLID,,Wire
#10 AWG SOLID BLUE THHN WIRE C,,Wire
Black #8 Cu wire THHN,,Wire
Green #12 solid copper,,Wire
THHN-6-STR-GRN-CU,,Wire
"[XHHW Wire] Green, 2 AWG, Alum",,Wire
250 Mcm Al Xhhw Red,,Wire
METRO NAPLES 8920 THHN 6,,Wire
9320474750 THHN4/0 ADD'L CR,,Wire
Ideal Clearglide Wire Lube 1qt,,Wire
#6 White THHN STR - (500' SPO,,Wire
COP THHN10STRWHT500RL THHN-10-,,Wire
#10 X 2-1/2 SCR,,Wire
"500 MCM , XHHW, Aluminum Cond",,Wire
Wire Lube 1 Gallon,,Wire
"[Bare Copper Wire] 6 AWG, Sol",,Wire
Belden 9841 Data Cable,,Wire
WEATHERPROOF WIRECONN 62 GRY/R,,Wire
350 Kcmil YELLOW AL THWN or XX,,Wire
#2 AWG White ALUM,,Wire
#10 Solid THHN Blue (2500' Spo,,Wire
600 KCMIL Alum XHHW - Yellow,,Wire
cadweld mold #3/0 cable to 5/8,,Wire
#1-3 SER cable ( 3 wires plus ,,Wire
4/0 xhhw al wire,,Wire
400 XHHW-2 Stranded Aluminum B,,Wire
RED #12 THHN,,Wire
feet #12 thhn thwn grey solid,,Wire
Roll Of Bell Wire  #16-4,,Wire
#1 alum xhhw,,Wire
12-2 MC CABLE BROWN/GRAY/GREEN,,Wire
#2awg XHHW AL WIRE,,Wire
"[THHN Wire] Black, 8 AWG, Cop",,Wire
XHHW 4 STR BLK,,Wire
# 10 awg THHN Solid White,,Wire
18 Ga. THHN Solid Black 500’ R,,Wire
ROMEX,,Wire
10/2 Romex Wire,,Wire
"[THHN Wire] Green, 2 AWG, Copp",,Wire
12 AWG THHN/THWN Stranded Coo,,Wire
"1 AWG THHN Stranded, Copper, ",,Wire
#2 copper THHN wire Gray,,Wire
# 4awg Copper wire,,Wire
800' 500 MCM Alu XHHW Wire (Wh,,Wire
#6 thhn,,Wire
#10 Solid THHN Copper White/Bl,,Wire
XHHW 6 GRN,,Wire
1/0 AL XHHW-2 blue,,Wire
#1 THHN ORANGE,,Wire
THHN 10 SOL YEL,,Wire
"[XHHW Wire] Black, 3/0 AWG, Co",,Wire
12/3 Mc Cable Hospital Grade (,,Wire
THHN 4 STR,,Wire
8/3 romex,,Wire
wire numbers 1-48,,Wire
500 mcm XHHW white CU,,Wire
"12/4 w/Ground, MC, Aluminum A",,Wire
500 XHHW---AL (SEE PAPRALLEL T,,Wire
#6 THHN WIRE YELOW,,Wire
#2 THHN Stranded wire Copper,,Wire
cut 35' #2 thhn thwn wire red,,Wire
4/0 BLK-RED-BLU-WHT ALUMN. XHH,,Wire
"[THHN Wire] Blue, 3/0 AWG, Alu",,Wire
# 12 THHN black stranded,,Wire
Wire Lube 1 Gal,,Wire
12/2 LUM MC,,Wire
18-2 Low Voltage Dimmer Wire W,,Wire
"12 AWG THHN WHT Solid Copper, ",,Wire
14/2 NM Cable-1000' Reel,,Wire
12/2 mc 1000' ROLLS,,Wire
#10 Str.cu Green,,Wire
#6 THWN CU,,Wire
Cable Crimps 7x7 GAC Or 3mm   ,,Wire
XHHW 500 AL,,Wire
"[THHN Wire] Blue, 350 MCM, Co",,Wire
10 AWG THHN/THWN Str Green 500,,Wire
COP THHN2STRBLK-CUT THHN-2-STR,,Wire
#8 BROWN THHN STRANDED,,Wire
XHHW 3/0 STR AL,,Wire
Grid Wire,,Wire
XHHW ALUMINUM -2 STRANDED 500,,Wire
"[xhhw Wire] Red, 2/0 AWG, Alum",,Wire
"[XHHW Wire] Black, 2 AWG, Alum",,Wire
410' #2 Alu Wire Green,,Wire
#12 Orange Solid Wire,,Wire
XHHW 6 AL,,Wire
HellermannTyton T30LL0C2 Cable,,Wire
"[THHN Wire] Red, 350 MCM, Alum",,Wire
9/12/2021 RH GALLERY,,Wire
Eaton B-Line 36A0912144 Cable ,,Wire
RG6 Cable,,Wire
"[XHHW Wire] Black, 600 MCM, Al",,Wire
500MCM AL XHHW,,Wire
8/3 Romex,,Wire
"6 AWG THHN Stranded Copper, Gr",,Wire
"2/0 AWG THHN Stranded Copper, ",,Wire
#250 THHN/T90 CU (RED),,Wire
AML-LS-CABLE-110,,Wire
"Weatherproof Wire Conn, 63® G",,Wire
#4 AWG GREEN THHN CU WIRE,,Wire
12/2 CU MC Cable,,Wire
12/2 ROMEX 250,,Wire
AS BUSH 14/2-12/2,,Wire
#10 SOL Y/GY W/ Y STRIPE,,Wire
THHN 1/0 STR RED,,Wire
250 kcmil AL XHHW-2,,Wire
410' 500 MCM Alu Wire Orange,,Wire
#10AWG THHN Stranded White CU,,Wire
"12-3 Romex, 1000 Ft Reel",,Wire
THHN #2 AL GROUND GRN,,Wire
THHN 12 STR GRY/BRN,,Wire
14/2 SOL NS FPLR RED,,Wire
#10 Green THHN Wire,,Wire
COP THHN10SOLGRN2500RL,,Wire
MC ANTI SHORT BUSHINGS 12/2- 1,,Wire
#10 BLUE THHN COPPER WIRE SOLI,,Wire
#4 THHN CU wire black,,Wire
XHHW-3-BLK-STR-AL-CUT,,Wire
400 Kcmil WHITE AL THWN or XXH,,Wire
THHN 10 SOL BRN,,Wire
ser wire cuts,,Wire
THHN-500-BLK-37STR-CU,,Wire
Caddy cable support #CJ6,,Wire
# 6 THHN Cu Green,,Wire
"[THHN Wire] Orange, 14 AWG, Co",,Wire
Type NT Mold4/0 bare Horizonta,,Wire
"SER Service Entrance Cable, 1/",,Wire
#12 red stranded thhn 2500' re,,Wire
# 8 awg Stranded Red  THHN,,Wire
#4THHN GRN,,Wire
10/4 Romex,,Wire
"[THHN Wire] Black, 2 AWG, Cop",,Wire
"[THHN Wire] White, 350 MCM, C",,Wire
Cat 6 Data Cable,,Wire
"16/2 AWG, CMR/CL3R, Non-Plenum",,Wire
MC-CABLE-12/3,,Wire
250/250/250/250/#1 AL 4-wire ,,Wire
#8 Thhn Yellow,,Wire
#8 STR THHN-THWN  Red (1000' S,,Wire
PRINTER CABLE,,Wire
4/0 copper bare,,Wire
"[THHN Wire] Brown, 2/0 AWG, Al",,Wire
#12 WHITE THHN COPPER,,Wire
"[THHN Wire] Black, 6 AWG, Cop",,Wire
THHN 4 STR ORG,,Wire
THHN 2 STR BLU,,Wire
14 AWG THHN/THWN-2 Stranded Co,,Wire
4/0 19-Strand Soft Drawn Coppe,,Wire
4/3 ROMEX,,Wire
18/6 cable. Prysmian Carol 18 ,,Wire
#1 cu green ground wire,,Wire
# 14 stranded thhn  black,,Wire
M3-4 12/2 ROMEX,,Wire
Wiremold CP18-F30,,Wire
4/0 Aluminum Green,,Wire
2C #14 stranded unshielded,,Wire
12/4-2/1 ANTI SHORT BUSH,,Wire
 #4AL STR THW ,,Wire
# 1 awg XHHW GREEN Aluminum ,,Wire
#700 AL XHHW,,Wire
XHHW 250 STR,,Wire
#2 Alum XHHW,,Wire
Cerrowire 500 ft. 10 Gauge Bro,,Wire
#10THHNSOLIDGRN,,Wire
#12 white stranded thhn 2500' ,,Wire
500' 1/0 Alu XHHW Wire (Green),,Wire
#12 RED STRANDED THHN COPPER,,Wire
12/2 Romex Wire,,Wire
#10 AWG BROWN CU WIRE (2500' S,,Wire
COP THHN10SOLBLU2500RL THHN-10,,Wire
AYPO 4/0 4/0 to 2/0 offset pin,,Wire
THHN 4 STR GRN,,Wire
#12 thhn blue (2500' spool),,Wire
cut 30' #2 thhn thwn wire red,,Wire
NM95 3/4 CABLE CONN,,Wire
#12/2C W/GROUND SOLID CABLE MC,,Wire
#4 Bare Thhn Copper,,Wire
400 MCM THHN Stranded Aluminum,,Wire
#10 Stranded - Blue (1 X 2500',,Wire
4/0 thhn brown cu,,Wire
# 4  AWG CU GREY THWN or XXHW,,Wire
830' 500 MCM XHHW Alu Wire Bla,,Wire
Feet #12 SOL CU Red,,Wire
10/2C  Non-Metallic Cable NM-,,Wire
600 THHN ---CU - (SEE PAPRALLE,,Wire
# 10  AWG CU THWN Grey with Y,,Wire
PAN S12-50-C  STRONGHOLD CABLE,,Wire
12/2 ROMEX,,Wire
3/0 Al Wire,,Wire
"3/4"" romex conn",,Wire
3/0 CU BLUE THWN,,Wire
12/4 W/GRND MC CABLE CU,,Wire
9320483401 XHHW6GRN ADD'L CR,,Wire
#6 stranded copper Black ,,Wire
General Cable 7131800 Datacomm,,Wire
"[THHN Wire] Black, 350 MCM, Al",,Wire
Thomas & Betts WM045 Wire Mark,,Wire
HOME DEPOT WHITE WIRE MODEL #5,,Wire
Feet #16 THHN CU STR Pink,,Wire
"12"" x 12"" x 6ft NEMA 1 wire wa",,Wire
#12 THHN White Solid,,Wire
#6 Green THHN Copper Stranded ,,Wire
#2/0 AL XHHW,,Wire
4 AWG THHN CU,,Wire
Feet 18-6 wire,,Wire
THHN 2 STR ORG,,Wire
8/2 Romex Wire,,Wire
#12 THHN GREEN SOLID,,Wire
1 gal wire lube,,Wire
400 XHHW ALUM,,Wire
THHN-4/0-STR-ORG-CU,,Wire
3 AWG THHN BLACK WIRE,,Wire
140' #4 THHN Wire Green Wire,,Wire
3/0 THHN CU Green wire,,Wire
#10 Black THHN CU,,Wire
2500' Roll #10 Yellow THHN wi,,Wire
#8 red thhn cu wire str,,Wire
ABBLV KXT4CUAL2-3PC CABLE TERM,,Wire
12 black wire,,Wire
4/0 XHHW-2 STR COMPACT AL WR b,,Wire
16/2 NP CABLE,,Wire
phone wire splice phone connec,,Wire
XHHW 2 MC300,,Wire
NM96 CABLE CONN 1,,Wire
"Genesis 50031108 18 AWG, RG-6",,Wire
BARE SD 4/0 STR,,Wire
PCC NET RS-485 DATA Cable,,Wire
"#12 X 3/4"" Maxx Steelbinder Me",,Wire
#12 THHN Black Stranded 2500' ,,Wire
WIRECONNYEL(#18TO#12),,Wire
#1/0 XHHW AL,,Wire
"[XHHW Wire] Green, 1/0 AWG, Al",,Wire
250 mcm Aluminum XHHW,,Wire
Wire 14/2 Unsh. FPLR Red Sol,,Wire
#3/0 AL XHHW,,Wire
160' #4 CU THHN Wire Stranded ,,Wire
8/2 MC CABLE,,Wire
#2 Green thhn copper,,Wire
Teks #12 x 3 in. External Hex-,,Wire
Wire THHN-12-BLU-SOL-2500' REE,,Wire
#12 THHN Wire Black,,Wire
#10 THHN stranded blue,,Wire
L6 CABLE AML-LS-CABLE-110,,Wire
#6 copper THWN blue,,Wire
#10 thhn stranded  brown coper,,Wire
12-2 NC CABLE  120V COLORS,,Wire
2/0 THHN,,Wire
#10 THHN white stranded,,Wire
(4) #250 xhhw Al  brown  Oran,,Wire
900' 400 MCM XHHW Alu Wire Bla,,Wire
#12THHNSOLIDRED,,Wire
24'' to 18'' Reducer Cable Tra,,Wire
#12 THHN WHITE,,Wire
"[THWN/2 Wire] White, 10 AWG, C",,Wire
40' full office Conex #1004598,,Wire
100' preterminated CAT5 cable,,Wire
30ft cut # 1 Aluminum THHN Bro,,Wire
3/14/2021 FLEET LANDING,,Wire
Arlington NM96 NM Cable Conne,,Wire
#8 green thhn cu wire str,,Wire
12/2 UF Wire,,Wire
#2 AWG XHHW Aluminum,,Wire
2/0 THHN ALUMINUM,,Wire
M2 14/2 ROMEX,,Wire
